id,column_1,column_2,column_3
2173,13.86,11.72,A
2174,6.02,10.52,C
2175,17.55,12.77,A
2176,4.34,24.23,B
2177,19.09,42.41,B
2178,14.3,14.31,C
2179,11.86,-1.08,A
2180,-0.11,15.81,C
2181,17.1,20.03,C
2182,14.72,5.76,B
2183,8.31,3.76,B
2184,7.31,13.5,A
2185,17.72,7.81,C
2186,28.61,3.44,C
2187,25.59,17.16,C
2188,7.89,-5.16,A
2189,-0.2,1.78,B
2190,29.71,16.83,C
2191,-3.44,13.21,A
2192,3.28,10.19,B
2193,12.61,4.34,C
2194,17.58,22.26,A
2195,13.99,7.77,C
2196,2.54,16.1,A
2197,5.23,17.09,B
2198,30.84,23.26,A
2199,11.83,10.98,C
2200,13.97,8.7,A
2201,13.44,18.87,B
2202,17.69,5.45,A
2203,6.55,-0.46,C
2204,19.81,13.32,C
2205,3.96,22.34,A
2206,7.4,10.13,A
2207,22.96,0.93,A
2208,10.38,-1.85,A
2209,19.26,12.48,B
2210,30.55,7.76,B
2211,7.89,7.64,A
2212,2.66,16.81,B
2213,32.49,14.74,A
2214,1.29,3.16,C
2215,-10.43,9.56,B
2216,7.04,30.85,B
2217,14.57,12.73,C
2218,25.59,-2.78,C
2219,-1.06,9.63,B
2220,22.13,25.03,C
2221,17.5,8.57,C
2222,16.72,19.75,B
2223,8.36,19.13,B
2224,10.23,-1.69,C
2225,20.21,2.85,B
2226,14.31,26.96,C
2227,23.34,17.11,B
2228,-7.41,16.88,C
2229,18.99,-3.5,B
2230,7.17,5.75,C
2231,10.05,27.48,A
2232,25.59,24.83,A
2233,16.63,12.93,B
2234,8.33,4.9,C
2235,13.84,2.18,A
2236,19.04,-6.46,A
2237,21.52,15.75,A
2238,19.57,19.2,C
2239,11.96,8.11,A
2240,-3.44,31.7,A
2241,19.91,-9.39,B
2242,15.21,2.39,A
2243,14.36,-1.41,B
2244,12.52,6.27,C
2245,15.19,12.96,C
2246,4.33,-2.98,B
2247,15.86,10.31,B
2248,11.79,-2.91,C
2249,1.69,3.98,B
2250,19.02,19.5,B
2251,12.29,4.16,B
2252,-19.06,23.07,B
2253,17.61,3.44,A
2254,0.65,30.14,C
2255,8.73,18.91,A
2256,21.9,24.39,C
2257,2.44,7.75,B
2258,13.47,-8.09,C
2259,25.66,10.36,B
2260,8.62,28.82,B
2261,7.17,10.48,C
2262,20.09,2.4,B
2263,10.61,37.53,A
2264,18.47,16.23,A
2265,-13.02,-2.31,B
2266,18.92,23.37,C
2267,1.5,28.92,C
2268,17.42,16.09,A
2269,6.24,18.07,C
2270,13.54,24.28,B
2271,12.54,10.79,A
2272,15.79,24.34,A
2273,6.48,9.7,B
2274,24.53,-3.82,B
2275,4.86,4.56,B
2276,-6.19,8.44,A
2277,1.47,17.21,B
2278,19.11,11.46,A
2279,15.19,11.05,C
2280,7.52,9.49,A
2281,16.14,12.72,C
2282,14.98,21.56,C
2283,7.52,2.83,B
2284,24.75,-8.05,A
2285,14.94,8.16,A
2286,2.91,2.03,C
2287,11.54,9.56,B
2288,16.38,25.62,A
2289,14.65,11.61,C
2290,4.67,8.06,B
2291,18.56,20.75,A
2292,3.6,20.19,C
2293,23.49,16.65,C
2294,5.39,21.84,C
2295,-0.4,7.22,A
2296,19.7,-0.34,A
2297,20.47,24.14,B
2298,-19.1,-3.48,A
2299,3.72,0.84,C
2300,10.41,10.48,A
2301,23.48,9.78,C
2302,6.07,0.36,C
2303,6.39,14.04,A
2304,26.08,19.58,C
2305,4.42,2.36,C
2306,0.39,2.5,B
2307,11.35,7.78,B
2308,2.82,-7.06,C
2309,18.36,7.98,A
2310,1.29,13.64,B
2311,29.1,22.51,A
2312,22.4,18.66,B
2313,17.81,19.11,B
2314,14.98,17.16,A
2315,8.56,-1.87,B
2316,10.33,3.73,C
2317,8.95,-4.71,B
2318,14.72,8.07,C
2319,8.21,-4.13,A
2320,-0.2,4.5,C
2321,7.74,2.7,A
2322,15.8,10.03,B
2323,5.52,4.74,C
2324,13.74,4.72,C
2325,15.32,19.06,C
2326,24.61,6.22,B
2327,1.8,22.27,B
2328,-4.88,5.4,A
2329,3.92,24.94,A
2330,0.3,9.16,C
2331,13.63,10.86,C
2332,0.22,4.68,B
2333,16.12,6.66,A
2334,3.3,4.77,A
2335,-5.42,-1.0,B
2336,14.31,10.73,C
2337,-2.9,21.43,C
2338,9.23,5.49,A
2339,3.16,17.61,B
2340,-0.87,14.1,B
2341,19.59,1.33,A
2342,7.45,21.72,A
2343,19.71,4.81,C
2344,1.38,22.63,C
2345,9.13,15.84,C
2346,3.61,19.48,B
2347,3.04,11.02,B
2348,6.07,0.99,B
2349,5.05,11.57,A
2350,26.31,21.71,B
2351,23.47,-1.6,B
2352,36.58,18.24,B
2353,25.42,21.05,C
2354,14.62,14.18,A
2355,19.8,14.98,B
2356,9.09,0.49,B
2357,1.33,16.16,B
2358,17.75,14.3,B
2359,23.94,4.14,C
2360,-3.87,21.22,A
2361,19.37,1.73,B
2362,-0.21,15.86,B
2363,1.25,12.45,A
2364,12.94,21.56,C
2365,10.95,12.92,B
2366,19.11,31.37,A
2367,-3.63,12.13,B
2368,-0.52,5.12,A
2369,5.54,-6.51,A
2370,2.18,19.94,A
2371,12.92,3.61,A
2372,-2.26,9.63,B
2373,10.6,7.47,B
2374,4.3,-8.63,C
2375,34.96,29.57,C
2376,11.85,4.3,C
2377,18.47,15.96,C
2378,6.25,14.69,B
2379,16.14,15.78,A
2380,3.14,4.3,A
2381,5.8,-9.27,B
2382,-3.42,13.03,C
2383,30.28,21.35,B
2384,20.1,2.56,C
2385,16.04,10.31,A
2386,26.89,8.65,C
2387,16.91,21.87,C
2388,4.54,19.84,C
2389,0.04,21.81,B
2390,-13.75,7.18,A
2391,-9.46,18.59,A
2392,8.85,-13.27,B
2393,-3.76,-2.1,C
2394,8.5,-2.24,B
2395,14.37,9.41,A
2396,7.66,25.81,A
2397,9.22,37.92,B
2398,23.96,28.89,C
2399,5.96,20.3,C
2400,-3.76,-9.05,A
2401,15.24,-4.24,B
2402,8.53,2.06,B
2403,5.56,13.5,C
2404,7.53,-11.23,B
2405,10.42,5.33,A
2406,16.86,22.49,A
2407,8.01,-0.87,B
2408,10.17,34.69,B
2409,-3.38,16.68,B
2410,23.33,4.8,A
2411,-18.44,-0.46,B
2412,29.43,20.83,C
2413,32.2,21.1,B
2414,-0.46,-11.95,C
2415,11.14,17.27,A
2416,24.72,8.83,B
2417,4.36,7.48,C
2418,12.34,29.57,A
2419,-9.55,9.31,B
2420,5.52,15.42,B
2421,23.72,10.65,A
2422,13.06,0.04,B
2423,26.4,-7.45,A
2424,37.62,19.19,C
2425,6.09,16.05,C
2426,-2.29,-4.05,A
2427,7.85,17.21,C
2428,18.28,15.39,C
2429,-0.71,0.91,C
2430,7.82,11.94,B
2431,24.2,6.9,C
2432,7.58,4.24,C
2433,21.07,4.23,B
2434,8.95,5.64,B
2435,25.86,21.02,B
2436,3.58,22.74,B
2437,-1.85,17.41,A
2438,23.58,-3.25,A
2439,25.41,19.83,C
2440,-0.77,16.28,A
2441,-0.52,21.64,C
2442,15.76,15.29,C
2443,5.18,10.78,C
2444,21.73,26.67,C
2445,22.56,3.91,C
2446,-8.15,22.81,A
2447,13.63,9.69,B
2448,17.11,4.9,B
2449,2.1,-7.17,A
2450,19.43,9.71,C
2451,-3.65,8.82,C
2452,-8.6,6.01,A
2453,16.08,3.3,B
2454,-4.88,15.82,B
2455,2.56,9.76,B
2456,-5.01,16.33,B
2457,20.7,11.61,A
2458,6.37,1.68,A
2459,18.99,5.01,B
2460,19.64,22.08,C
2461,7.56,9.69,B
2462,16.6,13.83,C
2463,23.67,8.45,B
2464,6.52,11.2,A
2465,4.65,1.59,A
2466,18.98,6.11,C
2467,14.94,-0.74,B
2468,23.22,23.54,B
2469,9.88,24.86,C
2470,24.86,30.79,A
2471,17.46,-4.58,B
2472,4.95,8.76,A
2473,11.18,17.94,A
2474,5.86,10.36,B
2475,-0.67,0.88,C
2476,19.04,6.47,A
2477,13.44,-7.66,B
2478,19.97,9.28,B
2479,15.52,10.74,A
2480,8.32,9.56,C
2481,15.29,-9.6,B
2482,19.43,18.16,A
2483,7.8,11.47,A
2484,9.26,8.65,C
2485,-0.59,12.56,B
2486,6.98,6.72,A
2487,23.74,-2.11,B
2488,0.51,11.53,C
2489,7.75,5.11,A
2490,7.76,12.41,B
2491,5.45,6.02,C
2492,14.27,10.51,B
2493,2.37,6.05,A
2494,15.39,12.68,A
2495,3.47,6.13,C
2496,6.12,10.22,C
2497,19.79,10.76,C
2498,4.28,20.04,B
2499,18.4,12.18,B
2500,18.41,13.56,C
2501,17.91,2.88,B
2502,5.58,0.41,C
2503,-5.58,15.66,A
2504,4.36,-1.52,A
2505,16.69,-12.71,A
2506,15.4,1.27,A
2507,-9.36,10.8,B
2508,6.88,13.48,C
2509,18.19,4.59,C
2510,13.5,16.51,C
2511,7.69,2.2,B
2512,3.2,14.51,B
2513,1.15,16.35,B
2514,8.44,14.62,A
2515,5.13,16.23,B
2516,24.38,42.11,B
2517,2.13,-9.66,C
2518,-4.41,17.78,B
2519,13.05,16.81,C
2520,2.12,4.65,A
2521,14.82,2.68,A
2522,-1.81,9.92,B
2523,19.09,22.62,A
2524,7.67,24.07,B
2525,-9.61,-7.94,C
2526,9.07,6.84,A
2527,4.07,-6.88,B
2528,1.99,2.83,B
2529,5.71,27.85,C
2530,33.1,10.34,A
2531,26.72,10.48,B
2532,17.74,7.45,A
2533,-2.73,5.09,A
2534,1.35,6.99,C
2535,11.57,-4.42,C
2536,4.06,7.94,C
2537,0.48,-1.75,C
2538,-5.61,3.56,A
2539,13.31,-4.19,A
2540,-2.84,21.1,B
2541,2.62,6.03,A
2542,8.03,1.18,B
2543,11.93,11.58,A
2544,0.14,19.2,C
2545,13.95,27.94,A
2546,-14.42,27.7,C
2547,10.92,-5.98,A
2548,16.25,16.76,B
2549,14.88,21.46,B
2550,12.71,-10.09,A
2551,9.25,1.05,C
2552,10.23,5.59,B
2553,31.04,20.08,B
2554,7.54,11.61,C
2555,7.67,36.87,B
2556,17.4,7.95,A
2557,-14.09,6.9,C
2558,17.23,20.62,C
2559,-1.84,20.15,A
2560,-3.65,-11.02,B
2561,-2.22,9.07,B
2562,3.25,1.54,A
2563,11.72,1.3,A
2564,4.62,-0.68,C
2565,26.66,4.0,A
2566,0.85,13.62,B
2567,22.42,-7.86,A
2568,8.38,13.16,A
2569,0.12,11.69,A
2570,15.09,21.4,A
2571,15.03,17.26,B
2572,-6.9,0.69,B
2573,14.55,25.38,C
2574,9.65,7.41,C
2575,3.25,10.22,C
2576,5.27,7.95,B
2577,3.03,4.92,C
2578,-6.89,16.79,C
2579,21.59,-12.93,C
2580,21.43,30.86,A
2581,9.39,12.71,A
2582,-1.19,13.22,B
2583,30.42,37.3,B
2584,35.95,19.93,A
2585,1.75,15.03,A
2586,3.11,-1.99,A
2587,7.6,34.98,A
2588,-4.38,26.35,B
2589,22.11,15.39,A
2590,33.11,21.34,B
2591,8.61,4.15,A
2592,-5.0,20.81,B
2593,-4.13,8.67,C
2594,-1.53,20.47,A
2595,3.94,6.4,A
2596,9.67,4.53,B
2597,9.44,5.02,B
2598,25.09,13.46,B
2599,22.17,12.5,B
2600,22.67,4.13,C
2601,4.03,16.82,B
2602,18.35,9.09,C
2603,13.53,3.48,C
2604,3.4,14.76,C
2605,25.88,-0.19,B
2606,12.59,17.44,C
2607,6.01,11.22,B
2608,20.1,4.54,C
2609,16.16,18.12,A
2610,9.6,22.32,B
2611,2.86,22.05,B
2612,9.75,14.41,B
2613,15.3,9.7,B
2614,5.21,1.66,C
2615,1.3,21.1,B
2616,15.2,3.93,A
2617,23.47,10.83,A
2618,13.28,17.39,B
2619,7.28,14.9,A
2620,5.86,-5.63,C
2621,19.39,12.29,C
2622,16.79,5.88,A
2623,19.22,5.67,C
2624,8.88,4.12,C
2625,13.14,13.99,A
2626,3.3,1.84,A
2627,9.24,2.53,B
2628,12.33,0.64,A
2629,13.98,5.07,B
2630,3.45,23.45,A
2631,24.69,18.4,B
2632,2.22,-0.48,A
2633,27.42,19.14,A
2634,0.55,16.07,B
2635,10.42,21.24,B
2636,0.69,4.03,B
2637,2.8,9.45,B
2638,24.99,17.14,C
2639,-0.98,5.62,C
2640,-2.76,15.01,A
2641,1.57,18.9,A
2642,22.96,-1.37,C
2643,15.43,-4.54,C
2644,11.5,9.81,B
2645,12.92,7.29,C
2646,7.82,-8.56,C
2647,-1.44,14.17,C
2648,7.96,20.58,C
2649,-5.5,20.78,A
2650,10.63,9.65,C
2651,22.8,1.36,B
2652,30.17,19.87,B
2653,13.04,8.5,C
2654,9.63,9.98,A
2655,8.12,13.51,B
2656,12.78,6.31,A
2657,21.08,9.83,A
2658,21.99,11.18,A
2659,35.49,18.68,C
2660,11.22,10.02,A
2661,13.01,10.51,A
2662,14.02,-0.25,A
2663,-15.27,11.29,C
2664,12.27,2.32,C
2665,9.0,9.06,C
2666,17.77,20.25,A
2667,16.51,17.45,B
2668,4.39,-3.52,A
2669,24.45,-7.11,B
2670,19.0,19.31,A
2671,14.16,10.56,A
2672,30.44,7.21,B
2673,19.2,8.87,C
2674,0.28,25.41,A
2675,3.76,11.19,A
2676,17.11,25.0,A
2677,28.98,17.56,B
2678,-9.16,18.94,B
2679,11.44,-7.19,A
2680,6.21,12.08,C
2681,16.52,22.3,B
2682,9.03,12.61,B
2683,2.67,12.19,A
2684,-5.17,17.57,C
2685,9.05,7.5,A
2686,15.57,17.95,A
2687,23.66,8.39,C
2688,6.01,14.74,C
2689,-0.08,1.72,A
2690,18.96,0.57,A
2691,-2.94,18.55,A
2692,13.23,21.54,B
2693,4.11,-2.06,B
2694,5.24,-6.77,B
2695,-4.56,16.01,A
2696,-2.94,13.14,B
2697,-6.84,-11.89,B
2698,17.84,17.38,B
2699,10.74,5.79,C
2700,15.6,18.33,B
2701,9.32,7.77,A
2702,6.12,-0.79,A
2703,24.6,0.5,B
2704,7.91,22.53,C
2705,2.86,7.82,C
2706,-17.01,13.19,A
2707,24.75,7.31,A
2708,-2.98,-0.2,A
2709,6.05,0.03,C
2710,2.69,27.87,C
2711,6.08,16.63,C
2712,-5.57,24.95,B
2713,-0.18,15.0,A
2714,16.34,2.66,A
2715,29.53,21.45,B
2716,10.31,5.5,B
2717,6.06,11.81,A
2718,22.9,6.13,B
2719,19.22,5.64,C
2720,8.83,7.17,A
2721,31.94,7.6,C
2722,-3.19,17.55,B
2723,11.86,16.25,A
2724,3.72,4.67,A
2725,2.69,-0.55,A
2726,17.72,14.74,A
2727,21.23,17.8,A
2728,16.38,12.12,C
2729,4.06,23.43,C
2730,14.15,13.63,B
2731,16.4,8.13,A
2732,-2.72,21.25,C
2733,18.34,-4.62,B
2734,16.86,16.1,B
2735,19.21,4.85,C
2736,-1.65,3.65,C
2737,1.7,4.6,B
2738,3.24,0.97,C
2739,27.87,2.7,A
2740,14.75,24.55,C
2741,8.67,-3.76,B
2742,9.15,8.34,C
2743,16.8,6.46,B
2744,11.3,21.87,A
2745,4.78,24.43,C
2746,37.78,11.98,C
2747,18.51,11.82,B
2748,14.0,22.01,C
2749,-4.35,11.06,A
2750,-8.16,12.06,C
2751,35.36,1.27,B
2752,2.81,-9.38,C
2753,14.01,23.06,C
2754,12.45,-6.58,A
2755,2.38,-3.0,C
2756,16.45,12.4,B
2757,18.79,8.13,B
2758,-5.62,26.81,B
2759,18.7,8.96,A
2760,19.26,8.44,A
2761,-12.43,3.38,B
2762,34.19,13.82,A
2763,4.36,2.38,B
2764,-5.77,22.66,C
2765,11.54,9.6,B
2766,9.43,8.56,B
2767,11.54,11.56,C
2768,7.3,-3.4,C
2769,6.17,-1.84,B
2770,-1.53,17.24,C
2771,20.18,9.7,B
2772,14.49,15.5,A
2773,8.19,19.18,A
2774,1.52,-0.61,A
2775,8.31,6.24,B
2776,23.46,21.29,C
2777,10.62,2.09,B
2778,17.52,17.13,B
2779,-1.25,20.24,A
2780,2.6,-4.5,C
2781,14.69,5.21,C
2782,11.69,15.02,C
2783,24.33,15.58,B
2784,0.31,-5.45,B
2785,13.02,12.87,A
2786,25.06,26.95,A
2787,-2.19,12.09,B
2788,15.44,12.28,B
2789,4.71,17.83,A
2790,9.57,19.6,B
2791,16.47,10.0,B
2792,18.55,17.85,A
2793,12.93,0.65,A
2794,16.84,17.27,A
2795,14.46,24.88,A
2796,6.83,28.7,A
2797,10.67,3.8,C
2798,0.6,19.2,C
2799,19.5,5.15,B
2800,25.35,13.0,B
2801,10.14,9.07,B
2802,2.99,-1.14,C
2803,-3.34,3.08,C
2804,-0.34,16.63,A
2805,30.0,20.74,A
2806,-1.85,-3.43,B
2807,-5.29,16.51,C
2808,27.31,0.88,C
2809,2.27,-0.04,A
2810,16.66,42.78,A
2811,10.44,27.53,C
2812,-0.01,5.15,B
2813,-4.52,18.59,C
2814,5.92,10.84,C
2815,8.9,11.57,C
2816,13.36,5.34,C
2817,7.8,9.89,A
2818,9.27,2.06,A
2819,21.34,31.62,C
2820,18.59,6.99,B
2821,12.13,-8.53,C
2822,14.29,-1.52,B
2823,15.81,20.76,B
2824,4.36,23.19,A
2825,26.71,4.95,B
2826,-0.45,-5.75,B
2827,39.91,-5.89,A
2828,10.19,10.13,A
2829,14.68,22.75,A
2830,27.67,7.73,A
2831,8.37,10.88,C
2832,-3.05,9.77,C
2833,7.7,20.71,C
2834,20.35,14.2,C
2835,2.68,2.85,C
2836,8.7,12.79,C
2837,19.97,6.28,C
2838,4.8,11.43,A
2839,10.58,-3.16,C
2840,10.8,9.93,B
2841,25.04,-5.26,B
2842,0.17,12.69,C
2843,7.66,16.57,B
2844,5.75,14.87,C
2845,-0.2,13.02,B
2846,4.88,-9.55,B
2847,13.3,23.94,C
2848,8.9,17.27,A
2849,14.15,23.54,B
2850,5.16,10.02,B
2851,25.24,-3.0,C
2852,3.36,8.24,C
2853,7.34,18.78,C
2854,4.35,-1.72,C
2855,22.69,4.39,A
2856,14.57,14.18,B
2857,12.75,18.5,C
2858,11.61,15.38,C
2859,10.25,-14.22,A
2860,-0.27,16.19,A
2861,-9.11,-1.19,A
2862,9.15,0.28,C
2863,31.58,-2.23,B
2864,4.13,8.91,A
2865,12.32,5.42,C
2866,13.13,11.84,A
2867,1.9,-2.03,B
2868,-3.9,17.88,C
2869,7.0,21.78,C
2870,23.94,-1.18,A
2871,12.29,12.35,B
2872,25.48,14.45,A
2873,2.63,-4.74,C
2874,12.24,15.31,C
2875,13.93,11.17,C
2876,25.55,13.63,C
2877,-1.85,-5.51,B
2878,13.81,4.79,C
2879,0.3,16.81,C
2880,7.57,8.22,A
2881,20.34,9.11,C
2882,-0.58,20.26,C
2883,-1.52,7.27,A
2884,-1.75,10.33,C
2885,10.88,-4.62,A
2886,9.49,1.67,B
2887,3.45,4.2,A
2888,15.1,3.04,B
2889,11.61,12.6,B
2890,-2.78,12.45,C
2891,17.44,10.81,C
2892,8.72,-4.86,C
2893,13.25,30.75,B
2894,9.14,7.07,C
2895,19.4,-8.65,C
2896,10.09,20.84,C
2897,4.28,1.86,A
2898,20.34,9.46,A
2899,7.59,9.55,C
2900,15.2,2.66,B
2901,0.32,7.24,A
2902,1.74,31.2,B
2903,14.58,23.45,C
2904,-4.44,18.0,A
2905,-3.91,10.66,C
2906,-0.77,20.19,B
2907,13.16,3.65,B
2908,18.91,15.95,A
2909,18.47,16.48,C
2910,10.12,18.72,B
2911,-6.43,24.02,A
2912,-1.64,19.5,A
2913,0.99,17.94,B
2914,8.32,15.7,C
2915,14.12,27.55,A
2916,17.78,5.27,C
2917,-13.63,43.14,B
2918,18.73,3.3,A
2919,5.5,12.29,A
2920,1.75,4.47,B
2921,16.62,5.9,B
2922,20.46,22.36,A
2923,16.82,31.28,C
2924,15.68,1.47,A
2925,12.97,2.89,B
2926,28.58,10.11,C
2927,11.71,12.98,B
2928,11.63,22.43,A
2929,-7.0,-2.69,C
2930,12.99,14.49,B
2931,-0.1,7.49,B
2932,9.42,0.51,B
2933,15.46,19.4,B
2934,19.92,5.01,A
2935,11.6,11.02,A
2936,3.3,11.76,A
2937,10.83,2.12,B
2938,12.92,14.94,C
2939,19.52,21.21,A
2940,16.27,-4.04,B
2941,8.43,1.95,B
2942,6.57,7.09,A
2943,11.93,2.17,C
2944,5.89,10.28,C
2945,10.81,18.58,C
2946,14.56,12.59,C
2947,21.32,5.43,C
2948,3.67,12.06,C
2949,22.64,1.7,A
2950,15.32,20.87,B
2951,15.57,7.06,A
2952,1.8,25.43,B
2953,27.22,17.21,A
2954,12.82,23.3,B
2955,4.48,-18.55,A
2956,0.59,-9.35,C
2957,11.15,14.42,A
2958,11.83,16.48,C
2959,5.3,28.12,B
2960,7.84,34.54,B
2961,22.56,12.7,A
2962,12.09,27.93,C
2963,13.28,6.85,A
2964,9.78,3.19,B
2965,8.44,-2.28,C
2966,-1.9,16.83,C
2967,-0.3,29.92,C
2968,10.75,31.04,B
2969,-6.03,9.9,A
2970,-0.46,16.63,B
2971,22.59,7.42,C
2972,3.42,4.23,A
2973,25.7,-17.35,C
2974,-3.33,6.43,B
2975,23.5,-2.77,A
2976,9.86,21.71,B
2977,20.59,1.01,C
2978,15.8,12.59,C
2979,13.07,12.99,A
2980,15.86,23.4,B
2981,14.9,5.09,A
2982,5.96,16.52,B
2983,10.53,22.0,B
2984,8.83,-6.84,C
2985,19.24,17.53,C
2986,8.03,-11.57,B
2987,20.7,15.25,C
2988,-12.01,-7.33,C
2989,16.26,14.15,B
2990,-7.82,11.02,A
2991,-8.94,29.8,A
2992,-5.23,15.12,B
2993,12.28,10.53,A
2994,5.56,3.92,C
2995,4.9,11.09,B
2996,3.07,-6.16,C
2997,8.76,-1.15,B
2998,15.01,17.72,A
2999,7.04,3.13,A
3000,-8.37,11.72,C
